eq_site_limit,hu_site_limit
97290,97290
1257201,1257201
89550,89550
596250,596250
89550,89550
89550,89550
1613880,1613880
2655675,2655675
1972350,1972350
1971360,1971360
16290,16290
2970,2970
3780,3780
900,900
62190,62190
2297340,2297340
3825,3825
3825,3825
22320,22320
12600,12600
13950,13950
18090,18090
360,360
360,360
360,360
360,360
360,360
360,360
360,360
360,360
360,360
360,360
360,360
360,360
360,360
7560,7560
2700,2700
810,810
810,810
1370430,1370430
1832220,1832220
1999620,1999620
710820,710820
450,450
450,450
450,450
3825,3825
3825,3825
450,450
450,450
450,450
450,450
450,450
450,450
83250,83250
12420,12420
72990,72990
72990,72990
2416050,2416050
450,450
4500,4500
2700,2700
1415610,1415610
1253250,1253250
1015290,1015290
1990260,1990260
72990,72990
72990,72990
72990,72990
450,450
2700,2700
3825,3825
3825,3825
2700,2700
540,540
73890,73890
73890,73890
1053810,1053810
2003850,2003850
73890,73890
450,450
450,450
2700,2700
3825,3825
450,450
450,450
540,540
720,720
962190,962190
379689.3,379689.3
290405.7,290405.7
283345.2,283345.2
292668.3,292668.3
119091.6,119091.6
0,69473.08
0,277474.49
0,88792.67
0,4304.67
0,32229.99
0,345501.85
0,2245659.12
0,763371.82
0,4304.67
0,344426.12
0,4950876.26
0,156225.87
0,156225.87
0,156225.87
0,156225.87
0,316747.77
0,354220.16
1682225.1,1682225.1
0,1098117.03
596700,596700
211500,211500
128520,128520
113400,113400
81900,81900
0,4776797.7
803520,803520
825750,825750
1023570,1023570
1000530,1000530
450,450
3825,3825
3474,3474
4860,4860
2610,2610
2610,2610
5630580,5630580
340830,340830
1599750,1599750
72990,72990
5365620,5365620
143100,143100
1350,1350
1350,1350
3600,3600
3825,3825
450,450
450,450
630,630
903690,903690
465660,465660
9450,9450
81630,81630
178110,178110
377730,377730
5400,5400
100800,100800
72900,72900
17640,17640
1203480,1203480
221400,221400
4562550,4562550
72990,72990
72990,72990
6570,6570
4950,4950
3870,3870
4860,4860
4950,4950
1800,1800
1800,1800
1800,1800
900,900
900,900
1159200,1159200
3825,3825
3825,3825
3825,3825
5220,5220
12546,12546
15300,15300
16740,16740
2700,2700
6300,6300
810,810
207225,207225
463277.7,463277.7
284359.5,284359.5
269738.1,269738.1
530294.4,530294.4
0,88848.62
0,310919.17
0,168695.33
0,7176.26
0,2174042.31
0,904824.9
174960,174960
163260,163260
117900,117900
1110780,1110780
4140,4140
2150550,2150550
2197440,2197440
418968,418968
0,31566.69
0,7176.26
0,4304.67
0,56105.13
0,186575.92
0,544952.62
0,303545.55
0,103555.86
0,86414.32
0,86414.32
0,67335.83
0,76313.95
0,76313.95
0,76313.95
0,55856.51
0,5155.99
0,4618.9
242874,242874
54000,54000
0,4146.46
0,6219.69
0,25915.38
0,13268.67
0,301153.29
0,7505.09
0,15281.78
0,486172.51
0,315131.01
0,93785.35
0,93785.35
0,124985.41
0,93785.35
0,129300.51
0,124985.41
0,18649.78
0,21848.84
0,64506.1
225450,225450
0,16833.96
0,56113.2
0,1144709.19
0,56113.2
0,56113.2
0,56113.2
0,56113.2
0,56113.2
0,108770.94
0,108770.94
0,461127.02
0,593576.6
493920,493920
4590,4590
0,20342.52
0,53630.28
0,631542.78
0,48082.32
0,664517.3
139743,139743
207768.6,207768.6
352611,352611
0,22652.42
0,42473.28
0,188770.13
0,207647.14
0,471925.32
0,37754.03
0,10571.13
0,1263582.12
0,110954.87
0,145669.86
0,169632.43
0,110954.87
0,145669.86
0,128429.64
0,147706.76
0,110954.87
0,110954.87
0,110954.87
0,163857.26
0,110954.87
0,110954.87
0,163402.75
0,110954.87
0,163402.75
0,110954.87
0,190560.41
270000,270000
171000,171000
268486.2,268486.2
0,591769.76
0,57292.69
0,5264.54
0,101003.75
0,956168.85
0,6410034.77
0,93147.9
0,441723.07
0,25245.33
0,16833.96
0,22445.28
0,2055553.17
0,394417.41
0,133324.95
0,22445.28
0,67335.83
0,10501.02
0,280565.98
0,321781.68
9540,9540
208350,208350
132849,132849
118885.5,118885.5
118800,118800
0,37911.06
194760,194760
61920,61920
2700,2700
540,540
7543620,7543620
1558053,1558053
9720,9720
473040,473040
104310,104310
1800,1800
1800,1800
2700,2700
900,900
900,900
150030,150030
18108,18108
18108,18108
3474,3474
3474,3474
4500,4500
308970,308970
4500,4500
4500,4500
19890,19890
19890,19890
19890,19890
9000,9000
215826.3,215826.3
0,16705.2
0,21884.34
0,12874.44
0,12874.44
0,12874.44
0,49517.07
0,7922.73
0,49517.07
0,49517.07
0,673035.99
0,70314.24
0,33671.61
0,7922.73
0,158454.62
0,279276.27
0,7922.73
0,7922.73
0,20797.17
0,763415.96
0,96514.7
0,108859.6
0,96514.7
0,96514.7
0,108859.6
0,108859.6
0,108859.6
0,76640.52
0,96514.7
0,96514.7
0,122326.77
0,96514.7
0,106200
1407600,1407600
133110,133110
159390,159390
25650,25650
164520,164520
6480,6480
892530,892530
892530,892530
2700,2700
23670,23670
23670,23670
823500,823500
73890,73890
73890,73890
3825,3825
3825,3825
3474,3474
3474,3474
3474,3474
450,450
450,450
450,450
450,450
450,450
3600,3600
2555010,2555010
4887180,4887180
72990,72990
72990,72990
7830,7830
4140,4140
450,450
3825,3825
3825,3825
3825,3825
5220,5220
5220,5220
5220,5220
20889,20889
18108,18108
2088,2088
3474,3474
2700,2700
810,810
810,810
29287.8,29287.8
73890,73890
84420,84420
73890,73890
6210,6210
786600,786600
2700,2700
101340,101340
2088,2088
1874070,1874070
1981980,1981980
25380,25380
72990,72990
450,450
2700,2700
450,450
450,450
450,450
450,450
450,450
450,450
9000,9000
962550,962550
1050390,1050390
166950,166950
450,450
2700,2700
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
6300,6300
540,540
540,540
720,720
14400000,14400000
104040,104040
84420,84420
84420,84420
450,450
450,450
123840,123840
195930,195930
3825,3825
5220,5220
5220,5220
5220,5220
5220,5220
3474,3474
3474,3474
450,450
450,450
450,450
871650,871650
238140,238140
12240,12240
49320,49320
369630,369630
110070,110070
8190,8190
29700,29700
48690,48690
52740,52740
16200,16200
101340,101340
3330,3330
2700,2700
90090,90090
254340,254340
360090,360090
593910,593910
259560,259560
79290,79290
47430,47430
155430,155430
69570,69570
67500,67500
4750290,4750290
450,450
450,450
2088,2088
2088,2088
2088,2088
3600,3600
253934.1,253934.1
0,21884.34
0,33296.69
0,5081196.43
0,7857114.47
1849905,1849905
402300,402300
0,19417.86
0,3698.64
0,61027.56
0,261678.78
142830,142830
1208520,1208520
198360,198360
147420,147420
447930,447930
613350,613350
25830,25830
259560,259560
72990,72990
72990,72990
450,450
450,450
450,450
5400,5400
1080,1080
2700,2700
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
0,251170.86
0,40838.44
0,711071
0,956307.53
0,698272.6
0,1042863.74
0,561917.54
0,140507.44
0,481428.77
0,625070.7
0,196396.18
0,22445.28
0,35227.86
0,134334.99
0,24128.67
0,673358.35
0,56113.2
0,117837.71
0,245775.8
0,39279.24
0,14589.43
0,28056.6
0,945000
0,16200
0,73615.38
0,44890.56
3968692.2,0
148500,148500
2136870,2136870
72990,72990
72990,72990
72990,72990
450,450
450,450
450,450
3600,3600
6300,6300
21870,21870
3825,3825
3825,3825
3825,3825
3825,3825
450,450
450,450
720,720
370749.6,370749.6
635785.2,635785.2
751500,751500
10935,10935
0,177534.72
0,627738.04
0,3793.74
0,15380.04
0,41013.43
0,28869.12
0,28869.12
0,134724.42
0,141864.26
0,15150.56
0,553388.33
0,63259.77
0,25467.53
0,78558.47
0,35912.45
0,70478.17
298539.9,298539.9
303242.4,303242.4
0,156250.28
0,260417.14
198000,198000
126360,126360
0,1043266.77
252000,252000
139050,139050
104490,104490
18000,18000
0,39510.39
0,9832.12
0,169985.61
0,651600
0,13467.17
0,253785.39
380609.1,380609.1
1557000,1557000
6020061.3,6020061.3
256923,256923
230400,230400
843750,843750
70650,70650
72990,72990
72990,72990
2700,2700
296730,296730
3825,3825
1999710,1999710
6480,6480
601893,601893
1723050,1723050
2430,2430
7650,7650
43470,43470
55440,55440
450,450
450,450
450,450
2070,2070
2250,2250
2250,2250
2250,2250
2700,2700
900,900
900,900
145980,145980
5211,5211
5211,5211
12546,12546
18108,18108
5040,5040
3600,3600
3600,3600
810,810
810,810
16740,16740
2057040,2057040
72990,72990
1800,1800
79740,79740
726975,726975
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
3825,3825
206439.3,206439.3
0,16705.2
0,9270000
0,67335.83
0,76313.95
0,97636.96
0,97636.96
0,86414.32
0,86414.32
0,67335.83
0,76313.95
0,76313.95
0,67335.83
0,86414.32
0,97636.96
0,659748.98
113464.8,113464.8
106139.7,106139.7
0,1655.34
0,179674.45
0,336005.81
0,323212.01
0,323212.01
0,6733.58
0,154872.42
0,67335.83
0,44890.56
0,142527.52
0,420848.97
0,322650.87
0,23118.64
0,458797.71
316710,316710
228563.1,228563.1
190733.4,190733.4
3690,3690
385933.5,385933.5
0,7938.74
0,1894708.31
0,6283940.04
0,295026.35
0,521859.45
0,28056.6
0,15828.41
482400,482400
292500,292500
391927.5,391927.5
0,235460.77
0,388437.24
0,20617.92
0,16055.27
0,2986.71
0,29230.02
0,19898.28
0,70607.42
0,16000.22
0,37213.9
0,1079.46
0,451.25
0,270601.8
0,107331.73
0,18491.44
0,416306.53
0,345662.73
0,196756
0,43632.67
0,799354.92
0,2313659.28
0,52638.67
0,47098.05
0,29567.16
0,80066.8
0,1294329.41
0,1400585.36
0,15092.21
0,56562.1
0,90714.84
0,324303.97
0,28056.6
0,5611.32
0,143818.12
0,51063.01
0,166959.2
59130,59130
72990,72990
37179,37179
5220,5220
127980,127980
450,450
810,810
2700,2700
450,450
630,630
540360,540360
0,376200.19
0,108195.11
0,149014.66
0,37493.35
0,37493.35
0,67335.83
0,97636.96
0,76313.95
0,86414.32
0,86414.32
0,86414.32
0,76313.95
0,67335.83
0,76313.95
243518.4,243518.4
68647.5,68647.5
59670,59670
0,12020.58
0,841440.6
0,155342.88
0,226541.7
427679.1,427679.1
0,766027.31
0,664744.42
0,277781.64
0,6733.58
0,291142.19
0,55131.21
0,13782.52
0,84434.65
0,683807.75
0,13782.52
0,420322.62
0,971900.75
0,160799.1
0,96479.91
0,96479.91
0,65632.24
0,13126
0,306284.9
0,47505.43
0,67968.79
0,433301.61
0,110168.16
0,124914.71
0,136943.13
0,95045.65
0,161424.2
0,95045.65
0,131359.87
0,121320.1
0,131359.87
0,110086.23
0,163556.5
0,94963.73
0,121320.1
54000,54000
0,36494.9
0,11858.29
0,75740.71
0,5111.33
0,8382.58
0,84848.08
0,1531829.7
0,1687849.2
0,1096678.8
0,1576848.6
0,291970.8
0,73512
0,55420.18
0,33492.19
0,68040
1845014.4,1845014.4
0,1305619.92
0,1437846.3
0,174760.74
0,17568.54
0,84144.06
0,86918.04
8356701.6,8356701.6
15300000,15300000
4517802.9,4517802.9
229482.9,229482.9
434120.4,434120.4
14200.2,14200.2
0,486900000
0,738311
582480.9,582480.9
287946,287946
11620.8,11620.8
3805419.6,3805419.6
13410000,13410000
614512.8,614512.8
0,3199526.33
0,148092.36
0,24864.89
0,12706.69
0,7953.11
0,7770.28
0,17953.91
0,12889.52
0,12889.52
0,711209
0,147543.87
0,23767.91
0,62253.64
0,1430645.35
0,17953.91
0,777027.82
0,7953.11
0,7953.11
0,228537.6
0,228537.6
0,24133.57
0,411367.67
0,182830.08
0,4095091.97
0,6353345.14
0,400397.87
0,964428.65
0,887640.02
0,99642.39
0,135294.26
0,240421.55
0,84101.83
0,131637.65
0,10969.8
0,583904.57
0,4746433.5
0,6761157.94
0,5111869.5
0,1207831.5
0,52488
0,12150
0,930447
0,256284
0,91350
0,23940000
0,3459583.61
1634724,1634724
0,18000
84150,84150
0,90000
0,506677.23
0,459810.54
7994803.5,7994803.5
2122582.5,2122582.5
1395000,1395000
126540,126540
77400,77400
22500,22500
0,321781.68
0,20342.52
0,537227.46
0,2195142.84
0,59490000
300994.2,300994.2
530185.5,530185.5
0,18270000
364302,364302
173952.9,173952.9
0,154452.27
0,154560.27
0,154560.27
20250000,20250000
0,2018083.5
0,135000
0,108000
965700,965700
342897.3,342897.3
536381.1,536381.1
0,1740702.76
0,848878.74
0,1496984.96
0,2099475.79
0,1368090
0,844182
0,45556.97
0,44926.41
0,45262.36
0,1021947.41
0,2580194.2
0,2580194.2
0,331711.13
0,1461300.96
0,1461300.96
0,196722.12
0,196722.12
0,1783070.37
0,56179.15
0,1809452.5
0,95577.54
0,202091.82
0,134554.76
0,791556.79
0,1068075.34
0,127049.9
0,8744.63
0,19732.48
0,12043.48
0,4110.79
0,18396.3
0,31288.57
0,52403.6
0,52403.6
0,41481.13
0,41481.13
0,306169.1
556308,556308
31083.3,31083.3
720,720
0,0
0,917114.07
0,412667.66
0,67335.83
0,89781.11
0,56113.2
0,28056.6
0,96936.93
0,118670.2
0,107923.95
0,62769.12
0,208575
373345.2,373345.2
23850,23850
1731150,1731150
815901.3,815901.3
588042,588042
432000,432000
189640.8,189640.8
171000,171000
55800,55800
6300,6300
1800,1800
0,1714319.64
0,3698.64
1101778.2,1101778.2
0,40875.98
0,4998005.81
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,1180.86
0,2343.56
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,18167.1
0,13625.33
0,13625.33
0,56785.82
0,852449.51
0,2270.89
0,102189.95
0,799.35
0,5698111.79
0,1044608.41
0,13625.33
0,13625.33
0,13625.33
0,11036.51
0,1135.44
0,28931.11
0,127.17
0,1017.36
0,46489.62
0,3524.42
0,5195.79
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,472.34
0,7948.11
0,13125.73
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,944.69
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,102189.95
0,302316.03
0,102189.95
0,517762.43
0,60314.78
0,736676.02
0,155510.4
0,387685.97
0,511040.6
0,211010.9
0,7448.51
0,296752.36
0,782774.13
0,421344.16
0,1580163.7
0,722525.66
0,158053.79
0,795655.52
0,145997.2
0,139341.68
0,1235.36
0,30702.4
0,11354.44
0,30202.81
0,3524.42
0,8502.2
0,1308.03
0,1962.05
0,2743.23
0,12389.96
0,3969.51
0,799.35
0,16223.22
0,34374.88
0,127.17
0,25343.11
0,2270.89
0,46489.62
0,127.17
0,3660.67
0,47007.38
0,1071.86
0,25433.94
0,20950.3
0,1744.04
0,1598.71
0,3033.91
0,1171.78
0,22890.55
0,139379.62
0,139379.62
0,134002.32
0,21079.02
1048483.8,1048483.8
0,14580000
0,1374286.5
0,814176
0,1221682.5
0,3736647
0,1113489
0,13851
0,881968.5
0,924129
0,4183123.5
0,1135202.4
0,1590895.32
0,1590895.32
0,1590895.32
0,17568.54
0,5823508.68
0,78596.1
0,811851.48
0,555330.47
0,310500
0,1496700
0,567900
456818.4,456818.4
0,296123.78
0,1037729.44
0,9584.06
0,48645.14
0,65573.18
0,161588.95
0,119835.45
0,90189.91
0,844.14
0,14430.72
0,494.11
0,103859.61
0,1662418.73
0,352802.2
0,4340.76
0,1108279.15
0,230891.49
0,923565.96
0,125143.19
0,66219.68
0,82197.37
0,92356.6
0,230891.49
0,84762.11
0,317335.42
0,30904.36
0,42582.86
0,41543.84
0,42442.47
0,54003.67
0,8075.66
0,13851.64
0,51849.92
0,38754.67
0,894.94
0,2696.81
0,5704.87
0,1572.83
0,92356.6
0,64412.26
0,902416.3
0,2110.35
0,95627.87
0,1772.32
0,59789.81
0,3005.28
0,559496.26
0,1803.72
0,831.21
0,3255.57
0,956.81
0,3005.28
0,30015.89
0,1828.66
0,5763.05
0,2682.04
0,914.33
0,1496.18
0,17547.75
0,851430.7
0,1296622.35
0,12510000
0,393417
0,1767046.5
0,3023662.5
0,5709735
0,6628203
0,50589
0,303534
0,13680000
0,581377.5
0,1689457.5
0,1965870
0,1730281.5
0,1367725.5
0,753769.8
0,216216
0,770310
0,828265.5
0,8575821
0,7406010
0,475380
0,122607
0,127395
0,19836
1580724,1580724
688905,688905
0,225000
317461.5,317461.5
0,921581.44
0,106427.48
0,83871.07
0,89444.65
0,89444.65
0,8655.47
0,62552.17
0,122348.76
0,95311.26
0,43504.42
0,401780.27
0,139867.83
279000,279000
0,277276.92
0,391131.18
0,88665.95
0,17910000
323183.7,323183.7
0,893026.29
0,1452076.39
0,382291.33
1130724,1130724
0,41789.07
0,44941.91
0,45262.75
0,5941922.91
0,1362100.01
0,6647.63
0,35248.38
0,33110.96
0,27888.67
0,27888.67
0,0
0,0
0,0
0,0
0,0
0,0
406800,406800
220320,220320
0,447535.44
0,707364.9
208800,208800
530661.6,530661.6
477872.1,477872.1
0,2857.14
0,14285.7
0,28571.4
0,115237.96
0,79999.91
0,6834.28
0,95237.98
0,12380.94
0,61904.69
0,171428.37
0,57142.79
0,4761.9
0,66666.59
0,64761.83
0,2285.71
0,19285.69
0,754.28
0,29333.3
0,2962.85
0,13333.32
0,37108.53
0,2685.71
0,10476.18
0,190475.97
0,24571.4
0,21428.55
0,754.28
0,95237.98
0,61904.69
0,6666.66
0,10476.18
0,14285.7
0,10476.18
0,14285.7
0,10476.18
0,5942.85
0,6666.66
0,59381.1
0,2023.81
0,1071.43
0,2857.14
0,754.28
0,126666.52
0,201904.53
0,1609.52
0,7999.99
0,4095.23
0,7999.99
0,11428.56
0,6285.71
0,1005.71
0,45714.23
0,33333.29
0,6666.66
0,404.76
0,4761.9
0,2857.14
0,20237.12
0,3357.14
0,4095.23
0,33333.29
0,14285.7
0,3357.14
0,1485.71
0,2330463.6
1093860,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1393115.4,1393115.4
1393115.4,1393115.4
1393115.4,1393115.4
1393115.4,1393115.4
1393115.4,1393115.4
1393114.5,1393114.5
1393114.5,1393114.5
1393114.5,1393114.5
0,30265.42
0,57124.76
0,329427.09
0,108118.59
0,224721.37
0,224721.37
0,58500
1655653.5,1655653.5
0,1142895.09
0,1142895.09
0,1839148.74
0,3783708.72
0,3260351.16
0,24041.16
0,146096.28
0,1849.32
0,372637.98
0,53630.28
0,34416
2016263.7,2016263.7
0,17910000
345203.1,345203.1
0,625461.69
0,568601.54
0,78616.93
0,295270.57
0,1563197.15
0,1563197.15
0,4387.92
0,1281551.99
0,1461726.46
0,173688.57
0,3080686.78
0,746860.86
0,368402.6
0,601510.95
0,456161.04
0,9141.5
0,42050.92
0,18283.01
0,22853.76
0,4936.41
0,36474.6
0,9141.5
0,2742.45
0,685145.65
0,903001.4
0,39277.39
0,91415.04
0,377544.11
0,20476.97
0,142607.46
0,28155.83
0,14077.92
0,279371.67
0,25504.8
0,189686.2
0,423251.63
22860000,22860000
0,2182570.2
0,1154977.2
0,2782157.4
0,19080000
0,7581106.67
0,11340000
0,598023
0,593163
0,700326
0,501187.5
0,92583
0,7504335
0,8034948
0,8014428
0,57519
0,40527
0,530955
0,48906
0,5378926.5
0,1566135
0,1074987
0,930604.5
0,2486866.5
0,943272
1540931.4,1540931.4
0,149261.1
0,89781.11
0,1069517.51
0,56113.2
0,336679.17
0,404015.01
0,897811.13
0,1122263.91
0,561131.96
0,520963.89
0,8692818.96
81000,81000
0,2831308.92
0,1152126.36
0,256130.82
0,4500
0,945.9
3199140,3199140
3690000,3690000
608400,608400
1265135.4,1265135.4
2443073.4,2443073.4
302398.2,302398.2
0,959683.05
0,4839381
0,2872602
0,1630035
0,98595
0,225684
0,863442
0,1224747
0,504306
0,658647
0,702000
0,1383287.79
0,10800000
0,369000
0,5949000
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,671984.69
0,202849.2
0,4071012.33
0,287580.13
0,1056188.38
0,97750.31
0,391810.39
0,633377.69
0,68809.37
0,241567.31
0,114449.6
0,1207836.53
0,345096.15
0,80522.44
0,747708.33
0,196396.18
2030851.8,2030851.8
819000,819000
419670,419670
97308,97308
0,277276.92
0,2859364.8
0,33743.7
0,33743.7
0,33743.7
0,33743.7
0,1124.1
29250,29250
311223.6,311223.6
350059.5,350059.5
0,814174.73
0,67320
0,35010
0,1052847
0,937332
0,1146636
0,914229
0,1041678
0,1212579
0,2338353
0,26532
0,5215572
0,250776
0,1047303
0,4273758
0,3333627
0,2401362
0,4344633
0,117657
0,6120
0,161829
0,4659309
0,1820439
0,1664838
0,1923651
0,54009
0,1058778
0,4379715
0,129060
0,1439100
0,247410
0,729900
0,414828
0,342792
0,355887
0,823194
0,1051488
0,1297125
15930000,15930000
0,36900
0,9180000
0,0
0,0
0,0
0,0
0,0
0,0
0,69303.16
0,60244.25
0,55394.95
0,202849.2
0,604619.68
0,32653.39
0,345096.15
0,172548.08
0,108160.43
0,176896.85
0,113629.22
0,362350.96
0,362350.96
0,606727.29
0,301959.69
0,259685.14
0,258477.58
0,43213.89
0,180880.89
0,85433.46
0,356599.36
0,527464.04
0,920256.41
0,934986.12
0,112226.39
0,34509.62
0,104316.67
0,411122.3
2697840,2697840
1578096,1578096
1219392,1219392
925200,925200
846360,846360
828360,828360
828360,828360
820872,820872
792792,792792
736200,736200
634500,634500
424710,424710
401904,401904
374535.9,374535.9
331200,331200
234000,234000
166500,166500
125892,125892
101700,101700
64800,64800
47304,47304
0,277276.92
0,314384.4
0,373562.64
0,65700
0,65877.3
0,65877.3
0,65877.3
0,20141.09
1139118.3,1139118.3
1057446,1057446
135000,135000
0,746900.2
0,1894725
0,1331154
0,3661425
0,3342222
0,1963197
0,1838349
0,2141190
0,1144692
0,415521
0,2056770
0,2792637
0,1181772
0,845937
0,367200
0,15300
0,1120707
0,2339280
0,1213650
0,2057121
0,2215494
0,1000701
0,4188123
0,72000
0,2891502
0,852579
0,1866096
0,2325672
0,2794212
0,2253402
0,3446433
0,3679947
0,3444858
0,1439577
0,2518335
0,3775419
0,3893382
0,88893
0,4054590
0,3020175
0,1545492.44
0,0
0,0
0,0
0,0
0,1631098.37
0,7574731.48
0,25138.71
0,64081.27
0,37146.94
0,27271.01
0,60938.93
0,59031.08
0,465739.52
0,12232.68
0,95616.89
0,353513.13
0,50165.2
0,51175.23
0,135071.2
0,330955.63
0,26597.65
0,25363.16
0,21547.47
0,27271.01
0,887486.3
0,55776.52
0,282137.15
0,6172.45
0,90454.47
0,179001.09
0,46349.5
0,24465.35
0,3703.47
0,513099.06
0,127601.41
0,103697.19
0,210761.16
0,40177.05
0,384487.62
0,288309.6
0,199314.07
0,84730.93
0,84730.93
0,154535.74
0,887486.3
0,22669.73
0,218729.24
0,309744.84
0,222432.71
